order_id,customer_id,price,quantity,order_date,region,product
17967,1771,200.86,1,2022-02-20,South,Widget
17968,1739,76.06,5,2022-11-03,South,Gadget
17969,4763,417.95,8,2022-10-11,South,Doohickey
17970,1521,253.06,3,2022-12-26,,Doohickey
17971,4355,311.88,5,2022-11-19,,Gadget
17972,2400,79.55,3,2022-05-02,north,Gadget
17973,4709,376.06,8,2022-08-03,EAST,Widget
17974,3181,486.92,6,2022-05-03,north,Doohickey
17975,4738,243.78,7,2022-10-02,north,Gadget
17976,1247,481.42,3,2022-10-21,South,Gadget
17977,4723,22.18,3,2022-03-04,,Widget
17978,2341,22.68,4,2022-08-23,,Widget
17979,3483,480.21,9,2022-01-16,,Gadget
17980,4247,351.63,7,2022-01-26,EAST,Gadget
17981,2858,98.4,4,2022-04-01, west ,Doohickey
17982,1685,185.12,3,2022-05-28,,Widget
17983,1585,256.34,8,2022-11-25,South,Widget
17984,3398,352.81,4,2022-08-27, west ,Gadget
17985,1142,421.8,7,2022-06-04,EAST,Widget
17986,1966,45.91,3,2022-09-25,EAST,Gadget
17987,3851,330.0,8,2022-03-25,South,Gadget
17988,4469,240.97,2,2022-10-26,EAST,Widget
17989,4695,300.82,4,2022-08-10,north,Gadget
17990,1717,256.72,6,2022-10-30,EAST,Gadget
17991,1642,228.09,6,2022-04-27,north,Doohickey
17992,4440,106.73,4,2022-01-08,EAST,Gadget
17993,3548,238.81,5,2022-11-22,EAST,Widget
17994,4693,98.88,6,2022-09-03,  WEST,Gadget
17995,1369,27.08,9,2022-09-24,,Gadget
17996,4650,190.04,8,2022-03-12,north,Widget
17997,4453,17.35,5,2022-10-24,South,Gadget
17998,2109,283.46,7,2022-08-31, west ,Gadget
17999,1786,40.83,2,2022-08-20,EAST,Widget
18000,3786,221.59,1,2022-11-08,  WEST,Widget
18001,2483,490.17,9,2022-08-13,north,Widget
18002,1949,9.89,1,2022-03-31,north,Gadget
18003,2348,186.59,2,2022-08-14,EAST,Doohickey
18004,1521,338.27,3,2022-04-12,  WEST,Doohickey
18005,3536,83.66,8,2022-07-06,,Gadget
18006,2952,282.56,6,2022-01-17,South,Doohickey
18007,3444,132.8,6,2022-12-02, west ,Doohickey
18008,3943,115.27,7,2022-11-12,north,Gadget
18009,1354,448.02,9,2022-03-13,north,Widget
18010,1946,105.62,4,2022-07-25,north,Gadget
18011,3335,191.39,8,2022-02-12,,Gadget
18012,2482,88.95,4,2022-09-04,South,Gadget
18013,2647,145.52,4,2022-09-17, west ,Widget
18014,4045,150.09,7,2022-10-01,,Gadget
18015,1535,166.75,4,2022-10-23,EAST,Widget
18016,2314,322.33,7,2022-10-06,EAST,Widget
18017,3898,372.58,4,2022-05-16,EAST,Widget
18018,3885,257.78,7,2022-06-15,EAST,Gadget
18019,3215,307.19,6,2022-01-12,EAST,Gadget
18020,1949,407.57,7,2022-10-22,  WEST,Widget
18021,1620,499.78,1,2022-05-12,South,Doohickey
18022,1427,230.97,8,2022-02-08,north,Gadget
18023,2725,468.54,1,2022-02-01,,Doohickey
18024,3537,247.73,4,2022-12-20, west ,Gadget
18025,3402,392.09,9,2022-11-27,EAST,Doohickey
18026,3243,288.75,6,2022-05-28,  WEST,Doohickey
18027,1544,442.6,3,2022-12-22,north,Widget
18028,3764,227.11,1,2022-01-19,EAST,Doohickey
18029,1823,349.43,6,2022-09-15,north,Widget
18030,3979,235.83,1,2022-01-28,,Gadget
18031,4765,429.23,3,2022-10-02,north,Widget
18032,2002,497.21,8,2022-09-25,EAST,Doohickey
18033,1658,125.44,5,2022-07-20,South,Gadget
18034,3986,239.8,4,2022-08-24,  WEST,Gadget
18035,3827,45.22,3,2022-05-09,EAST,Widget
18036,3058,74.79,6,2022-01-22, west ,Doohickey
18037,4653,464.93,4,2022-03-18,,Doohickey
18038,4327,274.09,7,2022-09-20,north,Widget
18039,3443,200.58,8,2022-01-15,South,Doohickey
18040,1730,337.38,8,2022-10-13,  WEST,Widget
18041,2832,282.28,6,2022-06-02,north,Gadget
18042,1408,147.92,5,2022-12-06,South,Doohickey
18043,3409,117.17,7,2022-04-13,South,Doohickey
18044,4330,297.17,9,2022-07-03,EAST,Doohickey
18045,4074,98.19,8,2022-09-05,,Doohickey
18046,1083,73.89,5,2022-03-08, west ,Gadget
18047,3203,162.6,3,2022-04-26,South,Gadget
18048,4734,431.36,7,2022-10-29,South,Widget
18049,4247,23.23,7,2022-04-10,EAST,Doohickey
18050,1706,417.47,8,2022-04-11, west ,Widget
18051,2961,312.38,6,2022-05-02,north,Gadget
18052,3519,24.98,7,2022-05-24,EAST,Doohickey
18053,3666,303.01,2,2022-10-16,EAST,Widget
18054,2447,215.88,2,2022-11-30,north,Doohickey
18055,1133,421.36,6,2022-12-29,  WEST,Doohickey
18056,1787,454.06,1,2022-09-18,EAST,Doohickey
18057,3954,146.81,7,2022-03-16,EAST,Doohickey
18058,1863,393.16,6,2022-07-06,north,Gadget
18059,4451,158.35,3,2022-05-15,South,Doohickey
18060,1666,151.34,8,2022-11-01, west ,Widget
18061,1276,,1,2022-09-03,EAST,Doohickey
18062,4307,340.85,4,2022-11-14,north,Widget
18063,2775,134.53,8,2022-10-25,South,Widget
18064,1881,235.1,9,2022-11-06,,Widget
18065,3060,407.0,2,2022-09-05,EAST,Widget
18066,3389,397.0,6,2022-03-29,EAST,Doohickey
18067,3082,428.44,8,2022-04-17,  WEST,Gadget
18068,3606,84.73,3,2022-05-28,South,Widget
18069,2237,295.51,8,2022-09-27, west ,Widget
18070,4483,457.85,8,2022-09-17,north,Widget
18071,3452,25.81,3,2022-02-06, west ,Doohickey
18072,4565,398.29,4,2022-10-30,,Doohickey
18073,3705,126.89,3,2022-03-13, west ,Doohickey
18074,1158,336.48,3,2022-11-24,EAST,Gadget
18075,4003,360.12,5,2022-07-27,South,Widget
18076,4708,463.16,7,2022-06-09,EAST,Gadget
18077,2133,256.86,2,2022-06-01,EAST,Gadget
18078,3596,424.87,3,2022-11-15,north,Doohickey
18079,4860,27.43,9,2022-07-11,,Doohickey
18080,4597,213.17,3,2022-06-23,north,Gadget
18081,4032,222.56,6,2022-08-01,  WEST,Gadget
18082,4418,271.45,6,2022-02-24,north,Gadget
18083,4815,243.26,5,2022-05-29,EAST,Widget
18084,2851,484.14,6,2022-04-20,EAST,Doohickey
18085,4707,43.88,2,2022-03-27,EAST,Widget
18086,1278,136.18,7,2022-01-17,South,Widget
18087,3526,484.47,4,2022-09-07,EAST,Gadget
18088,1110,225.42,5,2022-05-16,South,Widget
18089,4707,287.72,6,2022-04-03, west ,Gadget
18090,4996,45.11,4,2022-07-16,,Doohickey
18091,3478,145.61,9,2022-10-02,South,Gadget
18092,1541,24.63,6,2022-03-06,north,Doohickey
18093,2138,73.06,4,2022-03-07,South,Doohickey
18094,4161,318.49,7,2022-07-28,EAST,Widget
18095,4283,382.99,7,2022-12-06,EAST,Doohickey
18096,4621,435.69,4,2022-10-16,South,Widget
18097,4666,129.47,1,2022-10-14,north,Gadget
18098,4610,169.77,5,2022-07-10,EAST,Gadget
18099,4800,286.85,4,2022-01-14,EAST,Gadget
18100,1359,46.42,2,2022-06-07,,Widget
18101,4557,404.33,9,2022-07-22,  WEST,Gadget
18102,3419,244.23,5,2022-12-13, west ,Widget
18103,2238,482.93,2,2022-06-26,EAST,Gadget
18104,2756,63.07,3,2022-07-27,,Gadget
18105,4086,70.98,2,2022-05-30,  WEST,Widget
18106,1954,177.55,2,2022-03-10,north,Widget
18107,3306,107.35,1,2022-08-27, west ,Gadget
18108,3825,349.81,3,2022-08-20,South,Doohickey
18109,4534,473.67,2,2022-04-03,South,Widget
18110,3167,49.5,6,2022-05-20,South,Doohickey
18111,1975,124.91,6,2022-06-14,South,Widget
18112,1912,122.76,4,2022-10-25,EAST,Gadget
18113,2151,256.99,8,2022-10-25,South,Widget
18114,1722,228.75,7,2022-01-09,,Gadget
18115,3570,364.8,2,2022-09-20,EAST,Doohickey
18116,2711,367.65,1,2022-11-17,South,Gadget
18117,4716,288.51,5,2022-09-03,EAST,Doohickey
18118,1324,297.56,5,2022-06-28, west ,Doohickey
18119,4391,421.95,6,2022-08-07,north,Gadget
18120,2529,201.48,3,2022-05-08,,Gadget
18121,2549,11.11,2,2022-08-13,South,Doohickey
18122,2073,110.45,4,2022-01-09,  WEST,Doohickey
18123,2945,22.5,8,2022-02-27, west ,Gadget
18124,2607,199.78,1,2022-07-02,South,Doohickey
18125,3116,182.13,7,2022-06-06,South,Widget
18126,1390,53.82,2,2022-03-18,  WEST,Widget
18127,3430,378.74,3,2022-12-17,South,Doohickey
18128,1015,278.77,2,2022-10-18,north,Doohickey
18129,4510,116.72,3,2022-11-24,EAST,Doohickey
18130,1845,380.77,3,2022-03-09,South,Gadget
18131,1868,335.63,5,2022-06-26,north,Doohickey
18132,1567,99.84,5,2022-02-13, west ,Widget
18133,4688,491.53,3,2022-10-21,,Gadget
18134,3179,92.83,7,2022-03-16,EAST,Widget
18135,3019,386.99,6,2022-07-20,EAST,Gadget
18136,4631,484.3,9,2022-11-27,north,Doohickey
18137,4319,364.12,4,2022-01-02,South,Gadget
18138,3320,334.56,1,2022-03-10,South,Widget
18139,2646,452.14,7,2022-09-10,EAST,Widget
18140,4909,138.22,6,2022-06-12,EAST,Gadget
18141,4919,142.19,5,2022-11-02,north,Gadget
18142,4420,322.37,4,2022-12-01,north,Widget
18143,3531,441.66,5,2022-12-21,  WEST,Gadget
18144,3597,310.6,6,2022-02-15,,Widget
18145,1356,488.64,5,2022-11-30, west ,Gadget
18146,4823,115.34,1,2022-02-19,EAST,Doohickey
18147,4389,413.81,3,2022-01-12,South,Doohickey
18148,2656,464.0,4,2022-02-14, west ,Gadget
18149,4119,216.37,2,2022-02-01,,Gadget
18150,4081,481.18,7,2022-07-06,north,Widget
18151,3280,105.06,1,2022-05-28,EAST,Widget
18152,1035,476.65,9,2022-09-05,South,Widget
18153,3460,451.89,7,2022-03-30,South,Widget
18154,4533,37.74,8,2022-07-23,north,Gadget
18155,2027,263.06,4,2022-07-22,South,Gadget
18156,3091,266.78,6,2022-04-19,EAST,Gadget
18157,3615,33.2,9,2022-05-11,EAST,Gadget
18158,4625,24.57,5,2022-03-03,South,Widget
18159,4326,7.52,5,2022-02-25, west ,Doohickey
18160,3787,264.63,6,2022-04-27,north,Doohickey
18161,1113,234.59,8,2022-08-01,north,Widget
18162,2772,470.53,4,2022-02-22,South,Widget
18163,3444,174.44,4,2022-06-03, west ,Doohickey
18164,2197,330.82,5,2022-06-29,EAST,Gadget
18165,2278,8.74,8,2022-12-15,north,Gadget
18166,1465,333.45,8,2022-01-21,South,Doohickey
18167,4348,457.16,4,2022-03-10,South,Doohickey
18168,2487,180.61,4,2022-07-12,South,Widget
18169,1846,160.46,8,2022-07-23,South,Doohickey
18170,1501,314.88,5,2022-08-10, west ,Gadget
18171,1440,167.63,2,2022-10-09, west ,Widget
18172,3116,204.2,6,2022-01-24,EAST,Doohickey
18173,4580,140.19,3,2022-05-14, west ,Widget
18174,1325,175.72,5,2022-05-10,EAST,Widget
18175,2765,341.31,8,2022-09-17,north,Widget
18176,1066,461.58,2,2022-05-09,  WEST,Widget
18177,1303,293.64,1,2022-10-24,EAST,Widget
18178,1971,9.97,1,2022-05-30,EAST,Doohickey
18179,1483,135.63,1,2022-03-10,,Doohickey
18180,1928,476.36,6,2022-10-12,north,Doohickey
18181,4619,455.61,7,2022-10-12,,Doohickey
18182,2440,62.25,6,2022-08-11,South,Gadget
18183,4230,454.67,4,2022-06-11,north,Widget
18184,1148,482.44,2,2022-12-31,north,Gadget
18185,4098,165.66,8,2022-04-09, west ,Gadget
18186,4034,352.0,9,2022-12-15,  WEST,Widget
18187,3631,282.19,3,2022-09-18,  WEST,Doohickey
18188,3295,171.84,5,2022-04-09,EAST,Doohickey
18189,2124,80.9,8,2022-01-13,South,Gadget
18190,3749,186.63,7,2022-04-11,  WEST,Doohickey
18191,1095,464.26,5,2022-06-17,EAST,Widget
18192,4455,406.57,2,2022-01-12,EAST,Doohickey
18193,1281,168.68,6,2022-04-28,EAST,Widget
18194,3369,276.1,1,2022-12-15,  WEST,Widget
18195,4467,205.95,7,2022-10-06,South,Widget
18196,4349,235.79,9,2022-01-01,South,Doohickey
18197,1528,381.8,5,2022-03-01,  WEST,Doohickey
18198,3310,273.79,8,2022-03-06,EAST,Gadget
18199,2642,94.62,1,2022-08-21,,Gadget
18200,1579,138.17,4,2022-12-24,South,Gadget
18201,2663,286.06,2,2022-07-10,South,Doohickey
18202,4364,347.95,9,2022-06-05,north,Gadget
18203,3341,256.52,3,2022-07-22,EAST,Gadget
18204,2631,312.0,3,2022-06-24,north,Widget
18205,3442,395.74,1,2022-04-01, west ,Gadget
18206,3560,274.97,6,2022-03-17, west ,Doohickey
18207,3968,488.71,6,2022-05-08,EAST,Gadget
18208,1809,121.61,3,2022-02-08, west ,Gadget
18209,4251,460.25,8,2022-07-01,South,Doohickey
18210,3967,127.59,5,2022-10-16,EAST,Doohickey
18211,1692,268.16,7,2022-06-22,South,Widget
18212,1234,230.67,9,2022-04-26,EAST,Widget
18213,1951,189.58,4,2022-10-29,,Widget
18214,2854,481.55,1,2022-01-30,EAST,Gadget
18215,2360,139.79,2,2022-09-06, west ,Doohickey
18216,2031,339.06,4,2022-12-28,EAST,Widget
18217,2466,403.01,3,2022-10-21,north,Widget
18218,2964,102.52,4,2022-01-16,,Doohickey
18219,1538,486.71,3,2022-06-05,EAST,Widget
18220,1819,275.59,8,2022-01-29,South,Widget
18221,2681,457.67,9,2022-06-22,South,Widget
18222,4162,333.62,9,2022-02-23,north,Doohickey
18223,4925,326.47,2,2022-04-28,north,Doohickey
18224,1271,176.07,6,2022-10-25,north,Gadget
18225,4905,386.44,6,2022-12-19, west ,Gadget
18226,2028,19.74,8,2022-08-09,South,Doohickey
18227,4665,280.13,4,2022-10-30,South,Gadget
18228,2922,20.91,1,2022-03-10,EAST,Widget
18229,2242,156.9,3,2022-04-28,north,Gadget
18230,2141,52.67,2,2022-08-30,  WEST,Gadget
18231,1592,456.24,7,2022-04-29,EAST,Gadget
18232,4023,315.99,5,2022-01-22,north,Doohickey
18233,2605,335.91,9,2022-04-07,north,Doohickey
18234,1114,426.31,4,2022-03-27,EAST,Gadget
18235,3310,367.85,3,2022-02-04,EAST,Widget
18236,4377,66.48,9,2022-12-26,South,Gadget
18237,2677,310.68,7,2022-06-12,EAST,Gadget
18238,2445,489.19,1,2022-08-20,  WEST,Widget
18239,1206,110.99,1,2022-07-18,South,Widget
18240,4694,311.76,3,2022-01-25,South,Gadget
18241,3350,283.99,3,2022-02-28,north,Widget
18242,1111,198.86,1,2022-07-04,EAST,Doohickey
18243,2440,477.54,1,2022-12-14,  WEST,Widget
18244,4626,,2,2022-03-19,north,Doohickey
18245,2882,51.37,2,2022-06-18,north,Widget
18246,4356,481.46,3,2022-05-13,South,Widget
18247,4711,365.96,3,2022-03-23,EAST,Doohickey
18248,1184,174.51,9,2022-10-29,,Doohickey
18249,2764,143.85,1,2022-09-02,EAST,Gadget
18250,1900,464.37,5,2022-08-22,EAST,Doohickey
18251,1220,140.41,2,2022-12-04,EAST,Gadget
18252,4935,270.89,5,2022-06-07,north,Widget
18253,2467,111.4,5,2022-07-01,EAST,Widget
18254,4188,497.63,3,2022-01-25,,Gadget
18255,2093,385.91,2,2022-08-04,north,Gadget
18256,3945,285.98,8,2022-08-17,north,Widget
18257,4141,374.18,2,2022-05-31,EAST,Widget
18258,3669,458.6,2,2022-03-12, west ,Gadget
18259,3474,481.75,2,2022-12-01,South,Widget
18260,3691,394.08,6,2022-01-17,South,Widget
18261,3615,425.29,3,2022-10-26,South,Gadget
18262,3012,201.91,5,2022-06-16,  WEST,Gadget
18263,3490,198.95,3,2022-04-04,,Gadget
18264,1600,405.11,7,2022-11-11,South,Gadget
18265,2160,381.01,3,2022-04-19,north,Doohickey
18266,1503,450.99,1,2022-04-14,  WEST,Widget
18267,3178,70.84,8,2022-01-26,north,Doohickey
18268,1217,346.95,3,2022-07-16,South,Widget
18269,3735,325.59,1,2022-06-08,north,Doohickey
18270,3218,400.27,3,2022-10-02,EAST,Doohickey
18271,2498,17.15,5,2022-07-14, west ,Gadget
18272,1611,413.99,5,2022-09-21,South,Widget
18273,4039,166.58,9,2022-09-06,north,Doohickey
18274,2152,345.13,3,2022-08-28,EAST,Doohickey
18275,1056,310.2,7,2022-01-17,South,Doohickey
18276,2204,222.9,4,2022-06-15,north,Doohickey
18277,1245,374.28,3,2022-11-20,,Widget
18278,1143,480.8,2,2022-04-04,north,Widget
18279,4122,165.12,2,2022-10-31, west ,Doohickey
18280,1367,375.48,7,2022-01-08,  WEST,Gadget
18281,2482,160.7,3,2022-06-24,South,Doohickey
18282,3265,423.6,8,2022-02-03,EAST,Doohickey
18283,1615,221.45,7,2022-04-23,EAST,Widget
18284,4966,227.39,5,2022-07-20,EAST,Gadget
18285,4638,387.08,7,2022-07-23,,Gadget
18286,4328,250.6,1,2022-11-26,,Gadget
18287,2881,136.99,8,2022-06-14,EAST,Doohickey
18288,4227,497.79,3,2022-04-05,,Gadget
18289,2588,312.01,7,2022-05-29,  WEST,Widget
18290,3489,324.35,4,2022-09-12,South,Widget
18291,3888,325.06,2,2022-01-14,,Doohickey
18292,4003,442.26,4,2022-07-22,South,Widget
18293,1698,96.02,7,2022-04-17,north,Doohickey
18294,1875,34.28,2,2022-06-02,South,Widget
18295,2685,196.42,5,2022-12-17,north,Gadget
18296,3823,284.63,6,2022-08-23,,Widget
18297,3809,146.43,5,2022-04-03,  WEST,Widget
18298,1944,346.16,7,2022-01-27,South,Doohickey
18299,4881,41.59,6,2022-12-24, west ,Gadget
18300,1922,396.4,5,2022-06-20,,Gadget
18301,3982,,9,2022-06-10,north,Gadget
18302,2746,110.9,3,2022-01-17,EAST,Gadget
18303,1024,152.73,1,2022-08-23,EAST,Widget
18304,3853,404.47,3,2022-09-21,South,Doohickey
18305,4924,387.8,8,2022-03-15,north,Widget
18306,2687,407.81,5,2022-07-20,South,Doohickey
18307,2559,164.51,6,2022-06-27,,Doohickey
18308,3811,484.94,8,2022-08-02,South,Gadget
18309,2083,359.09,6,2022-07-03,north,Gadget
18310,4538,37.27,5,2022-12-04,  WEST,Doohickey
18311,1433,241.48,1,2022-01-16,north,Doohickey
18312,3926,333.95,5,2022-05-02,,Doohickey
18313,2089,88.48,8,2022-09-26,South,Widget
18314,3957,451.38,5,2022-09-13,South,Gadget
18315,3612,378.28,6,2022-07-08,EAST,Doohickey
18316,2951,45.31,6,2022-02-01, west ,Widget
18317,3153,457.03,3,2022-10-08,,Gadget
18318,1095,205.16,7,2022-12-14,north,Gadget
18319,4759,228.97,9,2022-11-26,  WEST,Widget
18320,4622,392.64,2,2022-09-13,EAST,Gadget
18321,1167,323.78,3,2022-11-28, west ,Gadget
18322,3089,221.58,6,2022-01-18,  WEST,Widget
18323,2902,133.51,5,2022-09-20,South,Gadget
18324,3151,260.86,5,2022-03-27,EAST,Widget
18325,2868,291.69,2,2022-09-01,north,Doohickey
18326,4275,317.31,7,2022-10-22,north,Gadget
18327,3567,304.51,4,2022-07-11,north,Widget
18328,2998,310.57,9,2022-07-30,north,Gadget
18329,3329,240.49,1,2022-02-16,  WEST,Widget
18330,4979,283.13,5,2022-11-27,South,Widget
18331,4114,147.88,7,2022-04-28,  WEST,Widget
18332,3994,83.4,5,2022-10-08, west ,Widget
18333,2133,305.43,1,2022-01-11,South,Gadget
18334,3010,28.26,3,2022-11-20,EAST,Doohickey
18335,4281,37.28,9,2022-11-18,South,Widget
18336,1748,,1,2022-09-26,South,Gadget
18337,2891,101.19,7,2022-08-02,  WEST,Widget
18338,1830,190.19,9,2022-05-22,,Widget
18339,1048,188.79,4,2022-12-03, west ,Doohickey
18340,1114,62.84,3,2022-08-26, west ,Gadget
18341,2178,127.02,4,2022-01-15,  WEST,Widget
18342,2672,7.26,4,2022-02-08,South,Doohickey
18343,3550,178.73,9,2022-07-14,  WEST,Doohickey
18344,4750,399.24,3,2022-04-26,South,Gadget
18345,4904,136.75,8,2022-08-01,north,Doohickey
18346,4782,323.46,7,2022-03-25,,Doohickey
18347,4033,53.64,1,2022-12-30,north,Doohickey
18348,1070,11.08,5,2022-05-29,EAST,Doohickey
18349,4059,251.71,5,2022-11-08,South,Doohickey
18350,4590,233.43,1,2022-09-15,  WEST,Widget
18351,4783,99.8,1,2022-02-07,EAST,Widget
18352,2359,146.86,7,2022-01-03,South,Doohickey
18353,1066,20.18,3,2022-05-16,,Gadget
18354,2516,399.91,1,2022-07-16,EAST,Gadget
18355,2673,154.13,1,2022-03-09,north,Gadget
18356,2777,113.63,1,2022-11-20,South,Widget
18357,1966,403.31,3,2022-05-15,South,Widget
18358,4284,24.44,2,2022-04-14,South,Gadget
18359,3228,145.84,2,2022-05-28,  WEST,Doohickey
18360,2789,135.06,8,2022-06-22, west ,Gadget
18361,1612,135.17,2,2022-12-12,north,Gadget
18362,2886,10.69,8,2022-01-18,EAST,Gadget
18363,2622,467.66,8,2022-08-14,South,Widget
18364,1696,432.75,9,2022-03-25,north,Gadget
18365,3650,210.17,7,2022-09-16, west ,Gadget
18366,3295,225.49,5,2022-02-27,north,Doohickey
18367,2237,264.46,3,2022-06-25,  WEST,Gadget
18368,3406,241.77,4,2022-10-02,EAST,Gadget
18369,1248,390.67,3,2022-09-11,South,Doohickey
18370,1637,246.77,6,2022-08-22,South,Gadget
18371,4994,98.47,5,2022-05-09,north,Gadget
18372,1949,62.9,2,2022-05-29,South,Doohickey
18373,2904,459.54,6,2022-04-29,South,Doohickey
18374,4587,28.95,5,2022-12-17,EAST,Doohickey
18375,2111,449.29,4,2022-03-08,  WEST,Gadget
18376,3710,346.79,7,2022-06-15,South,Gadget
18377,1175,205.33,9,2022-10-22,South,Gadget
18378,1722,97.65,1,2022-01-02,  WEST,Widget
18379,3473,158.69,8,2022-09-28, west ,Gadget
18380,4842,267.29,1,2022-10-18,north,Doohickey
18381,4674,330.14,5,2022-12-05, west ,Widget
18382,1770,347.28,1,2022-06-15,South,Gadget
18383,2947,226.41,2,2022-12-04,South,Doohickey
18384,1702,190.12,8,2022-07-28,  WEST,Gadget
18385,3128,385.32,9,2022-08-08,north,Doohickey
18386,1926,463.08,1,2022-11-07, west ,Doohickey
18387,1137,457.66,7,2022-08-29,EAST,Doohickey
18388,4504,278.05,4,2022-05-01, west ,Gadget
18389,3517,44.12,4,2022-09-02,South,Doohickey
18390,3397,41.28,6,2022-03-15,EAST,Widget
18391,2149,204.36,4,2022-08-05,EAST,Doohickey
18392,4952,367.76,9,2022-06-11,EAST,Doohickey
18393,2940,251.19,9,2022-12-01,EAST,Gadget
18394,2891,315.54,7,2022-12-10,South,Doohickey
18395,4380,422.44,1,2022-05-19,  WEST,Widget
18396,2878,24.97,6,2022-11-22,  WEST,Gadget
18397,2253,462.29,5,2022-12-26,South,Doohickey
18398,2483,168.79,5,2022-02-20,,Doohickey
18399,2368,28.16,8,2022-12-18,South,Gadget
18400,1309,418.54,5,2022-05-20, west ,Widget
18401,2043,467.41,3,2022-06-13,EAST,Doohickey
18402,4952,385.47,2,2022-12-19,EAST,Gadget
18403,4632,403.24,4,2022-08-01, west ,Widget
18404,4049,436.3,5,2022-04-25,EAST,Widget
18405,2670,263.57,7,2022-06-02,north,Doohickey
18406,2564,341.83,4,2022-08-09, west ,Widget
18407,2583,146.79,9,2022-06-07, west ,Widget
18408,2500,128.6,7,2022-09-23,north,Gadget
18409,3316,306.43,6,2022-09-09, west ,Widget
18410,4074,368.63,9,2022-08-14,,Widget
18411,1769,201.58,8,2022-05-19,  WEST,Gadget
18412,1015,203.14,4,2022-01-17,north,Doohickey
18413,1605,477.35,5,2022-03-23,,Widget
18414,2381,261.64,1,2022-12-13, west ,Gadget
18415,4717,,2,2022-02-23,,Widget
18416,1812,432.11,4,2022-05-28,EAST,Doohickey
18417,4910,321.63,3,2022-12-22, west ,Gadget
18418,4204,9.52,3,2022-10-01,EAST,Widget
18419,4383,151.48,1,2022-07-25,South,Gadget
18420,2990,211.73,8,2022-01-10,South,Widget
18421,3529,328.14,2,2022-03-17,EAST,Doohickey
18422,1894,200.78,4,2022-02-15,  WEST,Gadget
18423,2567,414.77,8,2022-06-22,EAST,Doohickey
18424,4376,333.14,3,2022-02-18,north,Doohickey
18425,3316,176.84,3,2022-07-08,South,Widget
18426,1413,393.29,1,2022-08-05,South,Doohickey
18427,1024,155.03,3,2022-08-15,,Gadget
18428,3004,36.08,7,2022-11-25,EAST,Gadget
18429,1315,90.42,2,2022-06-07,EAST,Gadget
18430,1570,6.36,6,2022-03-29,north,Doohickey
18431,1724,417.01,7,2022-01-11,EAST,Gadget
18432,4739,315.42,4,2022-11-28,north,Gadget
18433,4055,287.43,5,2022-02-25,  WEST,Gadget
18434,2849,332.71,6,2022-02-13, west ,Widget
18435,2299,328.53,4,2022-12-13,EAST,Gadget
18436,2953,284.92,1,2022-12-20,South,Doohickey
18437,1388,421.99,3,2022-11-18,South,Widget
18438,3769,223.27,7,2022-09-02,South,Doohickey
18439,1443,403.38,9,2022-09-21,,Widget
18440,4046,394.38,8,2022-02-17,EAST,Doohickey
18441,4498,103.75,8,2022-08-06,South,Gadget
18442,4128,229.61,6,2022-01-04,  WEST,Gadget
18443,3744,418.29,5,2022-04-14,,Widget
18444,1970,416.27,3,2022-10-29,EAST,Doohickey
18445,4637,16.88,2,2022-08-01,north,Widget
18446,3768,115.41,1,2022-09-13,South,Doohickey
18447,3415,214.82,5,2022-08-30,north,Widget
18448,2964,,1,2022-11-16,South,Gadget
18449,3389,134.01,3,2022-07-31,,Doohickey
18450,2828,132.86,9,2022-09-21, west ,Widget
18451,4923,111.21,6,2022-06-02,South,Gadget
18452,1303,,8,2022-04-03,,Gadget
18453,1763,407.44,2,2022-05-03,EAST,Doohickey
18454,4445,,1,2022-06-06,EAST,Gadget
18455,2973,293.12,5,2022-03-22, west ,Widget
18456,1815,281.0,6,2022-10-23,north,Widget
18457,3159,409.87,8,2022-07-28,north,Doohickey
18458,1877,200.03,2,2022-10-13,,Gadget
18459,4077,115.67,9,2022-03-04,South,Widget
18460,3977,446.3,4,2022-04-14,EAST,Widget
18461,1702,417.31,1,2022-08-01,EAST,Gadget
18462,3893,312.64,1,2022-05-10,north,Gadget
18463,1943,51.15,5,2022-11-30,South,Widget
18464,3326,12.98,3,2022-05-21,  WEST,Widget
18465,3429,95.4,7,2022-06-15,  WEST,Gadget
18466,4923,102.34,9,2022-04-04,EAST,Widget
